SN,MID_WID,SAP_New_Code,Nodal
7770,1183901_668991,9200008484,9200008484
7771,1183901_668988,9200008483,9200008483
7772,1182508,9200001882,Advance
7773,1186512,9200003016,Advance
7774,1190129,9200008536,9200008536
7775,1190298,9200008538,9200008538
7776,1228559,9200008543,9200008543
7777,1240084,9200008547,9200008547
7778,1241175,9200008556,9200008556
7779,1241488,9200008559,9200008559
7780,1243084,9200008565,9200008565
7781,1241171,9200008555,9200008555
7782,1238112,9200008546,9200008546
7783,1243735,9200008570,9200008570
7784,1243072,9200008564,9200008564
7785,1244284,9200008574,9200008574
7786,1211873,9200008540,9200008540
7787,1216264,9200008541,9200008541
7788,1231064,9200008544,9200008544
7789,1243052,9200008562,9200008562
7790,1237001,9200008545,9200008545
7791,1243865,9200008572,9200008572
7792,1241051,9200008549,9200008549
7793,1243421,9200008568,9200008568
7794,1243823,9200008571,9200008571
7795,1241416,9200008558,9200008558
7796,1243046,9200008561,9200008561
7797,1243466,9200008569,9200008569
7798,1241022,9200008548,9200008548
7799,1244281,9200008573,9200008573
7800,1245148,9200008575,9200008575
7801,1179007,9200008522,9200008522
7802,1241176,9200008557,9200008557
7803,1243068,9200008563,9200008563
7804,1243403,9200008567,9200008567
7805,1243402,9200008566,9200008566
7806,1179866,9200008524,9200008524
7807,1179701,9200008523,9200008523
7808,1193397_604890,9200008539,9200008539
7809,1190161_668943,9200008537,9200008537
7810,1241141_666805,9200008554,9200008554
7811,1241141_666799,9200008551,9200008551
7812,1241141_666800,9200008552,9200008552
7813,1241141_666804,9200008553,9200008553
7814,1241141_666798,9200008550,9200008550
7815,1216769_666802,9200008542,9200008542
7816,1181484_669224,9200008529,PFC
7817,1181484_669223,9200008528,PFC
7818,1181484_669218,9200008526,PFC
7819,1181484_669216,9200008525,PFC
7820,1181484_669230,9200008531,PFC
7821,1181484_669221,9200008527,PFC
7822,1181484_669227,9200008530,PFC
7823,1181484_669237,9200008532,PFC
7824,1181484_669239,9200008533,PFC
7825,1181484_669241,9200008535,PFC
7826,1181484_669240,9200008534,PFC
7827,1242774_668726,9200008560,PFC
7828,1215518,9200005128,9200005128
7829,1242792,9200008619,9200008619
7830,1241144,9200008618,9200008618
7831,1243074,9200008622,9200008622
7832,1245790,9200008677,9200008677
7833,1243657,9200008639,9200008639
7834,1244107,9200008650,9200008650
7835,1243656,9200008638,9200008638
7836,1243711,9200008641,9200008641
7837,1244280,9200008655,9200008655
7838,1244294,9200008661,9200008661
7839,1245438,9200008673,9200008673
7840,1244127,9200008652,9200008652
7841,1243245,9200008632,9200008632
7842,1243894,9200008643,9200008643
7843,1243238,9200008629,9200008629
7844,1244082,9200008649,9200008649
7845,1244582,9200008670,9200008670
7846,1245760,9200008676,9200008676
7847,1243242,9200008630,9200008630
7848,1244292,9200008660,9200008660
7849,1243726,9200008642,9200008642
7850,1244057,9200008645,9200008645
7851,1243244,9200008631,9200008631
7852,1243433,9200008635,9200008635
7853,1244061,9200008646,PFC
7854,1229236,9200008605,9200008605
7855,1244580,9200008669,9200008669
7856,1234334,9200008611,9200008611
7857,1239578,9200008614,9200008614
7858,1243042,9200008620,9200008620
7859,1243073,9200008621,9200008621
7860,1243076,9200008623,9200008623
7861,1243261,9200008633,9200008633
7862,1239290,9200008613,9200008613
7863,1243221,9200008628,9200008628
7864,1244427,9200008663,9200008663
7865,1244069,9200008648,9200008648
7866,1243653,9200008637,9200008637
7867,1244283,9200008656,9200008656
7868,1243124,9200008624,9200008624
7869,1238116,9200008612,9200008612
7870,1245441,9200008674,9200008674
7871,1244279,9200008654,9200008654
7872,1243206,9200008627,9200008627
7873,1246070,9200008678,9200008678
7874,1243263,9200008634,9200008634
7875,1244286,9200008657,9200008657
7876,1243461,9200008636,9200008636
7877,1243704,9200008640,9200008640
7878,1241009,9200008616,9200008616
7879,1244472,9200008667,9200008667
7880,1244287,9200008658,9200008658
7881,1244067,9200008647,9200008647
7882,1240852,9200008615,9200008615
7883,1245507,9200008675,9200008675
7884,1244424,9200008662,9200008662
7885,1244278,9200008653,9200008653
7886,1244584,9200008671,9200008671
7887,1244125,9200008651,9200008651
7888,1244467,9200008664,9200008664
7889,1245163,9200008672,9200008672
7890,1243932,9200008644,9200008644
7891,1244288,9200008659,9200008659
7892,1244507,9200008668,9200008668
7893,1246095,9200008679,9200008679
7894,1181484_669222,9200008579,PFC
7895,1181484_669279,9200008585,PFC
7896,1181484_669215,9200008576,PFC
7897,1181484_669225,9200008580,PFC
7898,1181484_669228,9200008582,PFC
7899,1181484_669217,9200008577,PFC
7900,1181484_669231,9200008583,PFC
7901,1181484_669226,9200008581,PFC
7902,1181484_669235,9200008584,PFC
7903,1212002_662330,9200008596,9200008596
7904,1212002_662329,9200008595,9200008595
7905,1212002_662328,9200008594,9200008594
7906,1212002_624393,9200008593,9200008593
7907,1233439_661925,9200008607,9200008607
7908,1233439_661930,9200008608,9200008608
7909,1233439_661931,9200008609,9200008609
7910,1233439_661933,9200008610,9200008610
7911,1241138_667070,9200008617,9200008617
7912,1243124_669689,9200008625,9200008625
7913,1243124_670139,9200008626,9200008626
7914,1220123_671119,9200008602,9200008602
7915,1220123_634925,9200008597,9200008597
7916,1220123_634926,9200008598,9200008598
7917,1220123_634961,9200008599,9200008599
7918,1220123_634962,9200008600,9200008600
7919,1220123_634963,9200008601,9200008601
7920,1220123_671134,9200008604,9200008604
7921,1220123_671128,9200008603,9200008603
7922,1244467_671148,9200008666,9200008666
7923,1244467_671136,9200008665,9200008665
7924,1229957_653167,9200008606,9200008606
7925,1188987_597405,9200008592,9200008592
7926,1181655_601146,9200008586,9200008586
7927,1182744_586699,9200008587,9200008587
7928,1182744_586742,9200008588,9200008588
7929,1182744_586743,9200008589,9200008589
7930,1182744_586744,9200008590,9200008590
7931,1182744_586745,9200008591,9200008591
7932,1181484_669219,9200008578,PFC
7933,1189642_662531,9200008363,9200008363
7934,1225393,9200008702,9200008702
7935,1241142,9200008718,9200008718
7936,1243707,9200008726,9200008726
7937,1240745,9200008705,9200008705
7938,1240551,9200008704,9200008704
7939,1246072,9200008752,9200008752
7940,1245791,9200008751,9200008751
7941,1241056,9200008717,9200008717
7942,1243025,9200008721,9200008721
7943,1245440,9200008744,9200008744
7944,1244466,9200008738,9200008738
7945,1244289,9200008735,9200008735
7946,1241408,9200008719,9200008719
7947,1245763,9200008750,9200008750
7948,1243706,9200008725,9200008725
7949,1243705,9200008724,9200008724
7950,1245761,9200008749,9200008749
7951,1245450,9200008746,9200008746
7952,1244568,9200008739,9200008739
7953,1239787,9200008703,9200008703
7954,1242776,9200008720,9200008720
7955,1243226,9200008722,9200008722
7956,1244465,9200008737,9200008737
7957,1245439,9200008743,9200008743
7958,1245149,9200008740,9200008740
7959,1245166,9200008742,9200008742
7960,1246158,9200008754,9200008754
7961,1245759,9200008748,9200008748
7962,1246093,9200008753,9200008753
7963,1245757,9200008747,9200008747
7964,1245153,9200008741,9200008741
7965,1244295,9200008736,9200008736
7966,1245449,9200008745,9200008745
7967,1185197,9200008698,9200008698
7968,1179694,9200008696,9200008696
7969,1243654,9200008723,9200008723
7970,1246412,9200008755,9200008755
7971,1179229_580484,9200008688,9200008688
7972,1179229_580485,9200008689,9200008689
7973,1174732_574858,9200008680,9200008680
7974,1174732_574860,9200008681,9200008681
7975,1174732_574861,9200008682,9200008682
7976,1179505_584950,9200008693,9200008693
7977,1179505_592084,9200008694,9200008694
7978,1179569_581142,9200008695,9200008695
7979,1176084_578196,9200008683,9200008683
7980,1180227_582163,9200008697,9200008697
7981,1178698_589678,9200008686,9200008686
7982,1178759_581610,9200008687,9200008687
7983,1178373_579767,9200008685,9200008685
7984,1178353_579100,9200008684,9200008684
7985,1216640_630640,9200008701,9200008701
7986,1241009_667161,9200008715,9200008715
7987,1241009_667154,9200008714,9200008714
7988,1241009_668549,9200008716,9200008716
7989,1241009_666758,9200008707,9200008707
7990,1241009_666760,9200008708,9200008708
7991,1241009_666755,9200008706,9200008706
7992,1241009_666766,9200008712,9200008712
7993,1241009_666765,9200008711,9200008711
7994,1241009_666767,9200008713,9200008713
7995,1241009_666762,9200008709,9200008709
7996,1241009_666763,9200008710,9200008710
7997,1243726_670158,9200008727,9200008727
7998,1243726_670161,9200008728,9200008728
7999,1244061_671180,9200008729,9200008729
8000,1244061_672166,9200008731,9200008731
8001,1244061_671185,9200008730,9200008730
8002,1244280_671192,9200008734,9200008734
8003,1244280_671179,9200008733,9200008733
8004,1244280_671177,9200008732,9200008732
8005,1190090_672644,9200008699,9200008699
8006,1190090_672647,9200008700,9200008700
8007,1179367_580635,9200008690,9200008690
8008,1179367_580637,9200008691,9200008691
8009,1179367_580638,9200008692,9200008692
8010,1181484_669220,9200008756,PFC
8011,1181484_669232,9200008757,PFC
8012,1190981,9200004508,9200004508
8013,1193510,9200004708,9200004708
8014,1193800,9200004832,9200004832
8015,1183423_587762,9200008765,9200008765
8016,1244061_671189,9200008781,9200008781
8017,1183904_588359,9200008766,9200008766
8018,1181219_587262,9200008758,9200008758
8019,1181219_592086,9200008760,9200008760
8020,1181219_592085,9200008759,9200008759
8021,1181219_592088,9200008761,9200008761
8022,1181219_592250,9200008762,9200008762
8023,1181219_592251,9200008763,9200008763
8024,1181219_592252,9200008764,9200008764
8025,1244061_671184,9200008780,9200008780
8026,1244061_671194,9200008782,9200008782
8027,1189642_663095,9200008767,9200008767
8028,1241157,9200008773,9200008773
8029,1243227,9200008777,9200008777
8030,1246123,9200008786,9200008786
8031,1243627,9200008779,9200008779
8032,1242847,9200008774,9200008774
8033,1247098,9200008789,9200008789
8034,1246629,9200008788,9200008788
8035,1243465,9200008778,9200008778
8036,1238087,9200008768,9200008768
8037,1239652,9200008769,9200008769
8038,1239657,9200008770,9200008770
8039,1246068,9200008785,9200008785
8040,1243211,9200008776,9200008776
8041,1243071,9200008775,9200008775
8042,1244282,9200008783,9200008783
8043,1245154,9200008784,9200008784
8044,1247104,9200008790,9200008790
8045,1239678,9200008771,9200008771
8046,1240746,9200008772,9200008772
8047,1246478,9200008787,9200008787
8048,1187665,9200003234,9200003234
8049,1192230,9200004765,9200004765
8050,1186051,9200002708,9200002708
8051,1186065,9200002711,Advance
8052,1221415,9200006049,9200006049
8053,1239610,9200008817,9200008817
8054,1247407,9200008830,9200008830
8055,1243424,9200008822,9200008822
8056,1243446,9200008823,9200008823
8057,1244293,9200008825,9200008825
8058,1246495,9200008826,9200008826
8059,1246624,9200008829,9200008829
8060,1246496,9200008827,9200008827
8061,1243044,9200008818,9200008818
8062,1243210,9200008819,9200008819
8063,1244277,9200008824,9200008824
8064,1246498,9200008828,9200008828
8065,1247978,9200008831,9200008831
8066,1243265,9200008821,9200008821
8067,1243214,9200008820,9200008820
8068,1181484_595855,9200008800,PFC
8069,1185864_591131,9200008801,9200008801
8070,1180212_582294,9200008799,9200008799
8071,1185984_591597,9200008803,9200008803
8072,1186332_592555,9200008804,9200008804
8073,1186786_593327,9200008805,9200008805
8074,1179315_596041,9200008795,PFC
8075,1179834_581993,9200008796,9200008796
8076,1179834_581994,9200008797,9200008797
8077,1179834_590996,9200008798,9200008798
8078,1188346_669880,9200008807,9200008807
8079,1190152_599541,9200008813,9200008813
8080,1178136_578911,9200008793,9200008793
8081,1178136_596287,9200008794,9200008794
8082,1185904_591623,9200008802,9200008802
8083,1234335_658781,9200008816,9200008816
8084,1234335_658713,9200008815,9200008815
8085,1189049_597496,9200008809,9200008809
8086,1189049_598343,9200008810,9200008810
8087,1189049_598344,9200008811,9200008811
8088,1189049_598345,9200008812,9200008812
8089,1188990_597370,9200008808,9200008808
8090,1190210_624889,9200008814,9200008814
8091,1186824_593358,9200008806,9200008806
8092,1177559_577855,9200008791,9200008791
8093,1177559_578569,9200008792,9200008792
8094,1178136_596256,9200003698,9200003698
8095,1178136_596299,9200003699,9200003699
8096,1178136_596255,9200003700,9200003700
8097,1178136_596254,9200003701,9200003701
8098,1189213,9200003524,9200003524
8099,1188163,9200003312,Advance
8100,1235789,9200008856,9200008856
8101,1243460,9200008857,9200008857
8102,1247979,9200008872,Advance
8103,1248181,9200008874,9200008874
8104,1246497,9200008866,9200008866
8105,1244297,9200008861,9200008861
8106,1244566,9200008862,9200008862
8107,1246186,9200008865,9200008865
8108,1246499,9200008869,9200008869
8109,1248242,9200008875,Advance
8110,1243462,9200008858,9200008858
8111,1247801,9200008871,9200008871
8112,1245756,9200008863,9200008863
8113,1247980,9200008873,9200008873
8114,1245758,9200008864,9200008864
8115,1246626,9200008870,9200008870
8116,1249855,9200008876,9200008876
8117,1225403,9200008855,9200008855
8118,1181484_588167,9200008836,PFC
8119,1181484_588166,9200008835,PFC
8120,1181484_588176,9200008837,PFC
8121,1181484_595882,9200008838,PFC
8122,1181484_595885,9200008839,PFC
8123,1181484_595887,9200008840,PFC
8124,1181484_595889,9200008841,PFC
8125,1181484_595891,9200008842,PFC
8126,1181484_596243,9200008843,PFC
8127,1246498_672785,9200008868,9200008868
8128,1246498_672778,9200008867,9200008867
8129,1190983_601048,9200008850,9200008850
8130,1191124_601333,9200008851,9200008851
8131,1191224_601590,9200008853,9200008853
8132,1191211_601921,9200008852,9200008852
8133,1178847_579824,9200008833,9200008833
8134,1178847_580446,9200008834,9200008834
8135,1174464_575149,9200008832,9200008832
8136,1191530_602228,9200008854,9200008854
8137,1190452_600101,9200008849,9200008849
8138,1244284_672646,9200008860,9200008860
8139,1244284_670480,9200008859,9200008859
8140,1184159_588752,9200008846,9200008846
8141,1187214_625619,9200008847,9200008847
8142,1187214_625620,9200008848,9200008848
8143,1183175_587149,9200008844,9200008844
8144,1183175_625618,9200008845,9200008845
8145,1181819,9200001649,9200001649
8146,1186043,9200002638,9200002638
8147,1246515,9200008877,9200008877
8148,1229657,9200008892,Advance
8149,1243264,9200008895,9200008895
8150,1246527,9200008898,9200008898
8151,1253052,9200008906,9200008906
8152,1243405,9200008896,9200008896
8153,1243652,9200008897,9200008897
8154,1246613,9200008899,9200008899
8155,1253167,9200008907,9200008907
8156,1248040,9200008902,9200008902
8157,1243229,9200008894,9200008894
8158,1240023,9200008893,9200008893
8159,1247532,9200008901,9200008901
8160,1249852,9200008905,9200008905
8161,1253209,9200008910,9200008910
8162,1253175,9200008909,9200008909
8163,1253213,9200008911,9200008911
8164,1248160,9200008903,9200008903
8165,1253168,9200008908,9200008908
8166,1249848,9200008904,9200008904
8167,1247100,9200008900,9200008900
8168,1172801_593978,9200008878,9200008878
8169,1172801_594177,9200008879,9200008879
8170,1172801_594178,9200008880,9200008880
8171,1188383_596336,9200008887,9200008887
8172,1188383_630124,9200008888,9200008888
8173,1220317_635429,9200008891,#REF!
8174,1220317_635420,9200008890,9200008890
8175,1220317_635419,9200008889,9200008889
8176,1186248_676066,9200008886,9200008886
8177,1186248_592096,9200008885,9200008885
8178,1184048_628363,9200008883,9200008883
8179,1184048_634688,9200008884,9200008884
8180,1178698_579521,9200008881,9200008881
8181,1178698_579727,9200008882,9200008882
8182,1184621,9200002391,9200002391
8183,1224375,9200006067,9200006067
8184,1247099,9200008914,9200008914
8185,1253474,9200008919,9200008919
8186,1250000,9200008916,9200008916
8187,1253177,9200008917,9200008917
8188,1247102,9200008915,9200008915
8189,1245511,9200008912,9200008912
8190,1246071,9200008913,9200008913
8191,1253210,9200008918,9200008918
8192,1188383_596316,9200003690,9200003690
8193,1188383_596335,9200003691,9200003691
8194,1239805,9200008930,9200008930
8195,1231294,9200008929,9200008929
8196,1253740,9200008950,9200008950
8197,1253995,9200008964,9200008964
8198,1253794,9200008954,9200008954
8199,1253176,9200008938,9200008938
8200,1253846,9200008960,9200008960
8201,1253678,9200008947,9200008947
8202,1254009,9200008965,9200008965
8203,1253799,9200008956,9200008956
8204,1253062,9200008935,9200008935
8205,1253810,9200008958,9200008958
8206,1253990,9200008963,9200008963
8207,1253216,9200008941,9200008941
8208,1253746,9200008952,9200008952
8209,1253745,9200008951,9200008951
8210,1253826,9200008959,9200008959
8211,1253802,9200008957,9200008957
8212,1224922,9200008928,9200008928
8213,1253173,9200008937,9200008937
8214,1253671,9200008944,9200008944
